@relation segment

@attribute original numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
148,147.891312,147.891312,147.891312,-1.083603,-1.55487,-1.189698,-1.511791,-1.069269,-1.539454,0.794963,-0.709459,0.744472,-0.667502,1.040336,-0.907697,-0.847588,-1.706767,0.171749,-1.881622,-0.99358,-1.620803,0.099866,-1.452601,-0.195104,-1.476461,0.625097,-1.492026,-0.534769,-1.55291,0.120179,-1.47739,0.618355,-0.775785,1.385769,-0.965685,0.697974,-0.940339,1.161991,-1.186787,0.533469,-0.716275,0.830828,-0.742103,0.172739,-0.40984,0.488917,-0.744202,67.675697,65.696182,0.067677,-2.547117,0.951779,2.300319,51.631218,-0.20274,-0.11549,-0.013398,-0.060833,18.394299,-0.005986,-0.001449,-0.00043,-0.000171,1.092844,-0.000289,0.000004,0,0,6.225151,0.000025,-0.000001,0,0,156.562286,164.842102,148.611115,1565.622925,5.992427,155.302643,'class 2'
183,177.717392,177.717392,177.717392,0.140193,-0.477638,-0.653294,-0.955308,-0.878901,-1.303371,0.20208,-1.18486,0.079784,-0.902931,0.145883,-1.127633,0.179612,-0.596714,1.982271,0.130525,0.415883,-0.152735,2.282951,0.400004,0.039531,-1.044518,1.206883,-0.093566,0.029226,-0.678412,1.111058,0.175741,0.134963,-0.817384,0.518229,-1.012353,-0.084442,-0.70711,0.481772,-1.012999,0.013438,-1.177055,0.415531,-0.92113,0.058944,-1.107066,0.425331,-0.826482,74.094536,68.816528,2.365877,-4.19413,-3.025327,-29.315718,46.519264,0.241761,-0.010419,0.082782,-0.039392,34.569977,-0.004613,-0.000177,0.000221,0.000055,12.895151,-0.000774,-0.000011,-0.000001,0,6.245229,0.000008,-0.000001,0,0,160.885086,170.722229,150.263153,1608.85083,6.989951,161.44809,'class 2'
169,151.369568,157.5,177.717392,-0.364394,-0.819411,-0.915434,-1.161113,-0.948849,-1.413946,1.292742,-1.645445,1.041557,-1.288691,0.706989,-0.97476,-0.300787,-0.865319,1.227377,-0.037991,-0.199141,-0.603424,1.132365,0.177236,-0.05733,-1.338048,0.989751,-0.755281,-0.296545,-1.221311,0.629511,-0.542961,0.987958,-1.177492,1.760626,-1.980516,0.979412,-1.377403,1.774513,-1.914099,0.245006,-1.027607,0.601706,-0.957646,0.255282,-0.961438,0.784908,-1.171686,116.275536,110.609535,3.069371,-1.213464,4.837105,-0.291992,79.452606,0.130919,0.019683,0.101016,-0.010213,37.442394,-0.007541,-0.00118,-0.000148,-0.000049,7.950143,-0.000551,-0.000004,-0.000001,0,5.581611,0.000016,-0.000001,0,0,159.014496,169.861115,152.083328,1590.144897,6.366503,156.75,'class 2'
148,147.891312,147.891312,147.891312,-1.083603,-1.55487,-1.189698,-1.511791,-1.069269,-1.539454,0.794963,-0.709459,0.744472,-0.667502,1.040336,-0.907697,-0.847588,-1.706767,0.171749,-1.881622,-0.99358,-1.620803,0.099866,-1.452601,-0.195104,-1.476461,0.625097,-1.492026,-0.534769,-1.55291,0.120179,-1.47739,0.618355,-0.775785,1.385769,-0.965685,0.697974,-0.940339,1.161991,-1.186787,0.533469,-0.716275,0.830828,-0.742103,0.172739,-0.40984,0.488917,-0.744202,67.675697,65.696182,0.067677,-2.547117,0.951779,2.300319,51.631218,-0.20274,-0.11549,-0.013398,-0.060833,18.394299,-0.005986,-0.001449,-0.00043,-0.000171,1.092844,-0.000289,0.000004,0,0,6.225151,0.000025,-0.000001,0,0,156.562286,164.842102,148.611115,1565.622925,5.992427,155.302643,'class 2'
202,201.552628,201.552628,201.552628,0.401466,-0.01724,0.174436,-0.183011,0.184668,-0.483072,-0.035931,-0.89371,-0.073619,-0.952942,0.189436,-1.403433,0.617315,-0.428243,1.023595,-0.910365,0.66363,-0.106689,0.787251,-0.349315,1.207919,-0.489602,1.068601,-1.050051,0.946542,-0.237517,1.126974,-0.677483,-0.04458,-0.747301,0.359493,-0.764661,0.103104,-0.564034,0.028524,-0.578345,0.145054,-1.294369,0.154164,-1.565319,0.118422,-0.891774,-0.106284,-1.107179,53.75872,50.603355,3.444542,-4.693741,12.271078,-27.018528,37.328911,0.26815,0.003946,0.085716,-0.029857,30.322401,0.017565,0.002423,0.000078,0.000184,16.14539,0.002273,-0.000123,0.000004,0,15.948635,0.000081,-0.000002,0,0,185.838303,202.833328,173.222229,1858.383057,12.194402,181.616959,'class 2'
174,204.543472,204.543472,204.543472,-0.447219,-0.880208,-0.308097,-0.715426,-0.082707,-1.038209,1.66698,-1.219301,1.533239,-0.824876,1.355327,-0.882369,-0.025552,-1.274432,0.142558,-1.822741,-0.264471,-1.177444,-0.085486,-1.542265,1.249785,-1.495823,0.424369,-2.476406,0.754075,-1.214945,0.129798,-1.971282,1.456437,-0.701045,1.289625,-0.957016,1.469449,-0.825747,1.380302,-1.313269,1.393606,-0.495378,1.07145,-0.420837,1.387082,-0.352003,1.018149,-0.460976,122.930878,117.051285,-1.443691,-0.771727,1.867353,21.324675,90.125244,-0.317947,-0.127964,-0.030782,-0.060185,58.810253,-0.00213,-0.003379,-0.001025,-0.000102,30.494413,0.002236,-0.00009,0.000004,0,14.958722,0.000065,-0.000002,0,0,175.459381,194.166672,150.473679,1754.59375,16.216286,177.833344,'class 2'
192,195.078949,195.078949,195.078949,0.106082,-0.135651,-0.292348,-0.464686,-0.660992,-0.943274,1.955594,-2.077468,2.206329,-2.262124,2.435869,-2.245183,0.460126,-0.102416,1.318497,0.024943,0.506021,0.06932,1.082231,0.253386,0.510892,-0.27315,2.04833,-0.29852,0.760556,0.304689,1.683221,0.196968,1.976336,-2.024572,1.213437,-1.396021,1.957041,-2.041672,1.255588,-1.434218,3.330699,-2.173582,1.541913,-2.301013,2.929214,-2.639178,1.095124,-1.91905,162.265213,159.027222,2.161994,-0.547589,1.849216,2.651279,140.144043,0.310892,0.093447,0.068221,0.02991,112.585312,0.037084,0.003393,0.000604,0.000062,66.400017,0.001719,-0.000046,0.000004,0,12.428217,0.00007,-0.000002,0,0,163.083466,174.684204,155.315796,1630.834717,6.146809,162.5,'class 2'
170,183.921051,183.921051,183.921051,-0.519432,-0.716751,-0.639452,-1.079674,-0.402632,-1.698735,-0.042442,-0.289518,0.645128,0.015924,0.907422,0.045437,0.123206,-1.253387,0.594702,-0.623965,0.059242,-0.945006,0.540183,-0.020543,1.84544,-2.498801,1.635121,-1.484493,1.346362,-1.854012,1.29142,-1.349426,0.587293,0.121298,0.028576,-0.72439,0.30825,0.033129,0.019616,-0.956405,1.767958,0.047987,1.138318,0.113764,1.711052,0.05868,0.845621,-0.278693,10.198039,4.165401,0.46068,2.16237,-5.183259,7.466949,27.561401,0.049708,0.005658,0.013884,0.003663,51.316479,0.0366,-0.005958,-0.000173,0.00011,32.185383,0.002333,-0.000153,0.000005,-0.000001,2.430823,0.00011,-0.000002,0,0,158.852936,192.578949,125.131577,1588.529419,26.870079,156.776306,'class 2'
207,193.804352,193.804352,193.804352,0.551105,0.275438,0.12539,0.095583,-0.091191,-0.703136,0.887393,-0.575902,1.584664,-0.422143,2.365935,-0.049174,0.564157,0.484774,1.321308,0.125905,0.692423,0.625225,1.208233,0.152281,2.227581,-0.180073,1.332243,0.397047,2.226266,0.484668,0.989239,0.699731,1.666999,-0.288204,0.801472,-0.626148,1.342108,-0.407137,0.559766,-0.585996,2.387959,0.191383,2.360821,0.026832,1.902503,-0.0794,1.584849,0.195149,78.230431,78.618271,1.196434,2.426742,-3.278271,8.650243,79.154129,0.021107,0.107537,0.038864,0.040686,69.074585,0.068098,-0.001947,0.000145,0.000125,35.427696,0.002859,-0.000128,0.000006,0,6.964243,0.000132,-0.000001,0,0,167.344284,190.657898,145.89473,1673.442871,17.438128,167.745605,'class 2'
210,192.67392,192.67392,192.67392,0.520858,0.336488,0.434054,0.168436,0.045449,-0.568302,0.724987,-0.76094,0.447495,-0.845906,0.232583,-1.207313,1.036141,0.207403,1.094643,-0.294374,0.921293,0.348553,0.529929,-0.222958,1.854491,0.009273,2.212725,-0.392649,2.148055,0.789706,1.775468,-0.052435,0.32977,-0.907145,0.508451,-0.367534,0.390447,-0.75522,0.559371,-0.480928,0.230892,-1.598856,0.81736,-1.883059,0.431025,-1.332593,0.881891,-1.331999,66.528191,62.958904,-0.373179,1.137891,-0.10029,-7.01481,45.339104,0.04824,0.076292,0.003402,0.034154,38.143295,0.058697,-0.002196,0.00021,0.000099,17.205538,0.00357,-0.000074,0.000007,0,6.998299,0.000149,-0.000001,0,0,176.308182,189.210526,155.611115,1763.081787,12.260882,180.958344,'class 2'
187,185.32608,185.32608,185.32608,0.016986,-0.296473,-0.265275,-0.615586,-0.256961,-1.200304,0.973424,-0.67273,0.822735,-0.496832,0.982716,-0.936087,0.202766,-0.777403,1.226026,-0.725095,0.129309,-0.571645,1.010284,-0.006033,1.119317,-1.445117,1.266891,-1.991777,1.148504,-0.845009,1.000241,-1.33563,0.848943,-0.581877,1.42425,-0.918213,0.653543,-0.508613,1.127491,-0.776957,0.927023,-0.899551,1.320614,-0.866733,0.348437,-0.112156,1.519107,-1.005619,53.254108,49.042919,3.3955,-2.305618,5.883582,-29.164577,28.490541,0.215543,-0.084584,0.036315,-0.028651,2.272258,0.03281,-0.002215,0.000201,-0.000066,22.567602,0.002954,-0.000041,0.000005,0,7.604871,0.000161,-0.000001,0,0,171.010696,188.138885,149.526321,1710.106934,12.860001,170.289474,'class 2'
169,169.973679,169.973679,182.552628,-0.265057,-0.938456,-0.317907,-0.967242,-0.429629,-1.383289,0.716113,-1.294124,1.276458,-1.181015,1.899377,-1.313268,0.882439,-1.19582,1.912444,-0.954465,0.694316,-0.918131,1.311545,-1.049891,0.647949,-1.569435,1.990408,-1.94247,0.648647,-1.070807,2.202356,-1.516308,1.381353,-0.897576,0.58169,-1.461268,1.072125,-1.026419,0.192433,-1.154383,2.196687,-1.758945,2.084323,-0.893625,2.070105,-1.805102,1.350753,-0.64298,85.802101,82.755974,-2.865624,3.443855,-19.217585,24.882774,74.285233,0.228438,0.171341,-0.001145,0.061544,71.877449,0.010915,0.002555,0.000007,0.000131,44.925846,0.001978,-0.000013,0.000002,0,9.080531,0.000162,-0.000001,0,0,167.01741,180.10527,151.552628,1670.174072,10.010661,166,'class 2'
144,127.342102,180.239136,180.239136,-1.187081,-1.611566,-1.192544,-1.549392,-1.037179,-1.800761,2.965367,-1.66398,3.279181,-2.113601,3.428237,-1.966817,-0.523384,-1.673027,-0.161867,-1.866879,-0.663437,-1.469684,-0.39435,-1.867386,0.038495,-1.709814,1.527809,-1.606018,-0.158092,-1.426026,1.124311,-1.00748,3.216151,-2.100084,2.593672,-1.233894,2.934606,-2.209587,2.344563,-0.990594,3.184922,-1.989759,3.301712,-1.341179,3.131508,-2.459763,3.136212,-1.641339,211.177643,206.761215,-2.398248,0.313754,-2.010283,5.692858,181.329803,-0.08189,-0.044343,-0.050706,-0.002769,129.519058,0.005393,-0.00316,0.000355,-0.000117,51.304909,0.000626,-0.000066,0.000001,0,7.339088,0.000146,-0.000001,0,0,151.911545,171.166672,142,1519.115479,9.300015,150.776306,'class 2'
172,185.32608,185.32608,185.32608,-0.298924,-0.730182,-0.564796,-1.195253,-0.533134,-1.807899,1.48572,-0.945962,1.848691,-0.968254,1.98527,-0.778989,0.709891,-1.307747,1.728403,-1.01544,0.510453,-0.984012,1.017219,-0.281391,1.21923,-2.135467,3.344091,-2.097456,1.032558,-1.428886,2.913563,-1.266715,1.85599,-0.913572,1.549063,-0.404192,1.694405,-1.026193,1.299034,-0.600338,2.057754,-0.998295,1.813138,-0.978879,1.781084,-1.395639,1.461026,-0.585825,113.648582,112.132538,2.719711,1.076902,6.560116,-7.187425,101.029663,0.340407,-0.034265,0.098535,0.060275,72.08271,0.017274,-0.008359,0.000595,-0.0003,35.462841,0.000812,-0.000099,0.000003,0,3.311738,0.000136,-0.000001,0,0,154.863739,178.921051,134.657898,1548.637451,16.183624,152.510971,'class 2'
175,185.32608,185.32608,185.32608,-0.162664,-0.78041,-0.614217,-1.207206,-0.675403,-1.826139,1.824772,0.079499,2.223636,0.055482,2.542548,0.475872,0.576878,-1.231707,1.362071,-0.908731,0.642881,-0.687071,1.307142,-0.466464,0.998612,-2.022462,3.209637,-1.481005,0.934359,-1.23819,2.862166,-0.64461,2.222443,0.049896,1.824026,0.184898,1.951981,-0.227534,1.475609,0.137351,2.435825,0.259885,2.024079,-0.158648,2.081034,-0.313799,1.961494,0.034171,136.704056,134.023026,1.021665,-0.549605,2.537219,-0.883501,117.901764,0.319206,-0.121549,-0.025664,-0.013229,85.205475,0.025614,-0.007311,0.000862,-0.000279,43.66074,0.000589,-0.000084,0.000003,0,6.755387,0.000125,-0.000001,0,0,153.834213,176.10527,130.789474,1538.342163,15.677639,155.491959,'class 2'
176,188.195648,188.195648,188.195648,0.002664,-0.923461,-0.393539,-1.221028,-0.418598,-1.873351,0.643293,-0.132884,0.942829,-0.071271,1.208688,0.047375,1.079845,-1.420422,2.050135,-1.532964,0.953937,-0.898417,1.728001,-1.111016,1.443286,-2.256107,3.413118,-1.886021,1.277244,-1.409159,3.375669,-1.214896,0.884487,-0.121426,1.115603,-0.488035,0.711637,-0.062809,0.849763,-0.522258,1.407792,0.330737,1.522937,-0.5376,1.011104,-0.018881,0.937701,-0.346093,53.460266,52.853542,-0.196065,-1.631158,-2.115308,-1.889966,48.695889,0.342501,-0.19577,-0.031336,-0.066938,39.396881,0.024147,-0.00842,0.000562,-0.000293,30.201832,0.000893,-0.000103,0.000004,0,4.294431,0.000124,-0.000001,0,0,156.17807,183.578949,128.184204,1561.78064,20.029291,152.797516,'class 2'
180,183.456528,183.456528,183.456528,-0.146012,-0.533201,-0.443979,-0.745619,-0.52275,-1.281964,2.037528,-1.082711,2.19287,-0.978997,2.226015,-0.830597,0.39697,-0.496629,1.149048,-0.455052,0.247515,-0.379417,0.882077,-0.244505,0.933671,-0.774273,3.108026,-0.70314,0.810255,-0.462736,1.962863,-0.135394,2.133937,-1.098607,2.098557,-1.242454,2.124198,-1.185345,1.89722,-1.371863,2.526257,-0.033308,1.647087,-1.11089,2.609305,-0.10316,1.731283,-1.099003,154.932236,152.445679,1.292224,-2.236184,1.073632,-12.52697,135.580795,0.481173,0.00814,0.013014,-0.006214,101.000771,0.054472,-0.002859,0.001401,-0.000163,55.153862,0.000788,-0.000058,0.000003,0,11.810969,0.000113,-0.000001,0,0,157.580719,178.947372,140.527771,1575.807129,11.973019,155.833344,'class 2'
190,185.32608,185.32608,185.32608,0.047553,-0.183177,-0.180574,-0.445442,-0.335269,-0.943551,1.46342,-0.983147,1.753754,-1.035348,2.028864,-0.920545,0.584676,-0.26062,1.113215,-0.240238,0.461524,-0.136384,0.70081,0.037715,1.259557,-0.18014,2.674546,-0.677883,1.001884,-0.004759,1.799098,-0.073732,1.729784,-1.220044,2.140909,-1.472658,1.536295,-1.134401,1.717418,-1.454178,1.900718,-0.119786,1.766074,-1.31182,1.995035,-0.033181,1.606316,-1.354616,109.077957,107.940948,1.225995,0.92698,2.302276,14.986228,97.383614,0.454549,-0.00135,0.018676,-0.014874,72.48214,0.064075,-0.001682,0.001224,-0.000114,47.356026,0.001268,-0.00007,0.000004,0,11.824793,0.000109,-0.000001,0,0,162.398529,182.552628,147.684204,1623.985229,11.99495,159.888885,'class 2'
183,183.456528,183.456528,183.456528,0.094306,-0.801538,-0.153799,-0.741695,-0.371629,-1.081115,0.791834,-0.586005,0.914794,-0.381654,1.549177,-0.432925,0.671396,-1.045001,1.041909,-2.091972,0.530137,-0.776407,1.041497,-1.708241,1.12309,-0.333499,2.698735,-1.053351,1.072094,0.033201,2.06334,-0.974066,0.818696,-0.455985,0.821688,-1.315567,0.794297,-0.470436,1.018244,-1.09576,2.340743,-0.127914,0.835436,-0.880184,1.759281,-0.22503,0.653256,-0.778806,59.548298,57.785969,0.626642,-1.103729,3.598475,-4.613313,50.740887,0.159549,-0.053836,-0.0376,-0.00535,54.856369,0.048953,-0.002759,0.001041,-0.000212,52.73962,0.001129,-0.000038,0.000003,0,14.778749,0.000103,-0.000001,0,0,163.758926,178,150.342102,1637.589233,7.788689,163.583344,'class 2'
164,169.657898,169.657898,169.657898,-0.705536,-0.980962,-0.857445,-1.106544,-0.774278,-1.208233,0.105865,-0.672017,0.298779,-0.880183,0.613193,-0.958558,-0.475187,-1.264053,0.41152,-0.762094,-0.534972,-1.098078,0.25849,-0.767782,-0.534662,-1.555636,0.299643,-1.458265,-0.563346,-1.324052,0.384566,-1.104837,0.275289,-1.048517,-0.027721,-0.809206,0.195307,-0.967099,-0.038165,-0.581096,0.895542,-0.760756,0.04377,-1.255621,0.421757,-0.821029,0.034367,-1.379734,53.254108,53.364948,0.261227,-1.255741,6.362717,-13.795254,51.958195,-0.165454,-0.045784,-0.008354,-0.014501,36.988102,-0.031784,-0.002084,-0.000102,-0.000101,31.166367,0.000556,-0.000063,-0.000004,0,21.422846,0.000073,-0.000001,0,0,171.202057,178.947372,160.052628,1712.020508,7.094096,173.617691,'class 2'
184,169.657898,169.657898,169.657898,-0.097149,-0.357594,-0.660096,-0.7609,-0.799466,-1.150627,0.898596,-0.667648,0.502907,-0.619988,0.451219,-0.782684,-0.139613,-0.383427,0.848103,-0.102253,-0.001943,-0.168078,1.058918,0.437985,-0.171706,-1.094344,0.669762,0.141346,0.047952,-0.506778,0.777664,0.458078,0.415317,-0.554204,1.212156,-1.058228,0.540653,-0.405314,1.267773,-0.962686,0.009142,-0.582886,0.30475,-0.918103,0.036384,-0.465592,0.27554,-0.298426,73.006851,67.005203,1.541271,1.037136,3.433641,3.424076,35.442665,0.088901,0.042933,-0.010166,0.035274,11.898826,-0.021497,0.000433,0.000255,-0.000035,14.013995,-0.000226,-0.000102,-0.000004,0,17.363237,0.000046,-0.000001,0,0,166.231567,173.5,155.421051,1662.315674,6.490798,169.539474,'class 2'
145,156.131577,156.131577,156.131577,-0.987002,-1.595347,-1.405303,-1.708083,-1.304208,-1.584519,1.909663,-1.211687,1.533338,-0.917792,1.298636,-0.832341,-1.156961,-1.949208,1.103864,-1.412929,-1.033778,-1.64833,1.093943,-0.634236,-0.885382,-1.986904,-0.783922,-2.335685,-1.299613,-1.962067,-0.865255,-2.004466,1.462755,-0.859348,2.336589,-1.230963,1.620286,-1.022141,2.207878,-1.202222,0.723141,-0.581577,1.027844,-0.748197,0.438275,-0.496446,1.019738,-0.707112,132.966156,126.879471,2.284765,-3.454089,3.468856,-2.455237,91.337845,-0.217711,-0.241548,0.084117,-0.07624,36.185925,-0.030104,-0.000594,-0.00066,-0.000165,8.853088,0.001719,0.000065,-0.000002,0,4.671433,0.000021,-0.000001,0,0,156.247803,170,147.5,1562.478027,7.753171,156.135971,'class 2'
130,147.60527,150.5,150.5,-1.373888,-2.260428,-1.544489,-1.895405,-1.365364,-1.728267,0.906309,-0.357601,0.498967,-0.713565,0.721601,-1.282649,-1.476613,-2.377895,0.626434,-3.189262,-1.725663,-2.436647,0.335634,-2.792519,-0.579815,-2.219756,-0.803439,-1.635374,-1.08216,-2.223186,-1.394686,-1.795883,0.291918,-0.853781,1.030903,-0.824382,0.324288,-0.41037,1.071614,-0.359394,0.644104,-0.588802,0.331937,-2.128281,0.21552,-0.304265,0.583216,-1.506502,48.414875,41.910145,0.811334,-4.27969,3.455018,-9.442019,17.459036,-0.280264,-0.330535,0.001837,-0.139755,13.067581,-0.022408,0.000781,-0.000405,-0.000124,9.830152,0.001387,0.000067,-0.000003,0,3.745939,0.000028,-0.000001,0,0,154.806427,168.289474,141.5,1548.064209,10.046618,153.75,'class 2'
114,131.552628,131.552628,149.804352,-1.889508,-2.385412,-2.413723,-2.699262,-2.093873,-2.595828,0.750112,-0.025762,1.049913,-0.195303,1.401835,-0.591347,-1.786181,-2.671667,0.372205,-1.232772,-1.633319,-2.304768,0.710125,-0.81702,-2.095232,-3.37924,-0.49454,-1.950929,-2.394671,-3.254081,-0.459638,-1.410417,1.182791,-0.322349,1.11308,-0.522452,0.803359,-0.115126,0.692417,-0.488769,0.661099,-0.249895,1.733824,-1.251465,0.744115,0.126057,1.262169,-0.402299,52.038448,50.207546,1.302185,-0.018087,2.608778,-3.565103,40.096947,0.008695,0.162835,0.044955,0.024538,24.972483,-0.052168,0.001462,-0.000183,0.000104,8.038451,-0.002218,0.000035,-0.000006,0,1.354153,0.000071,0,0,0,142.021332,156.666672,128.184204,1420.213379,9.361884,140.236847,'class 2'
172,185.289474,185.289474,185.289474,-0.353021,-0.953688,-0.519561,-1.070471,-0.570643,-1.433736,0.031704,-1.019449,0.366821,-1.328544,0.937949,-1.48345,0.294399,-1.406573,1.076746,-1.696666,0.101823,-1.137941,0.765897,-1.536706,0.394595,-1.356551,1.99773,-1.929276,0.638415,-0.769218,1.767139,-1.235528,0.417952,-1.324147,0.862905,-0.985941,0.249812,-1.174608,0.580803,-0.762964,1.622236,-1.912167,0.290483,-1.300681,1.147017,-1.660236,0.030171,-1.152436,74.431175,73.754768,0.713646,1.15145,2.661626,0.009618,72.013283,0.302955,0.137172,0.010319,0.042935,63.00452,0.006152,0.002753,0.000597,0.000131,39.077179,-0.00128,0.000108,-0.000002,0,7.783834,0.00007,0,0,0,166.479248,183.315796,145.972229,1664.79248,12.140319,167.847229,'class 2'
198,188.815796,188.815796,188.815796,0.292697,0.015017,-0.11469,-0.341275,-0.291732,-0.733972,1.417885,-1.441618,0.881019,-0.735085,1.065723,-0.927904,0.415081,-0.242052,1.161296,-0.05803,0.624996,0.16252,1.18945,0.594766,0.832822,-0.43762,1.669532,-0.575089,0.852705,-0.174203,1.574571,-0.169623,0.8093,-0.523104,1.277187,-1.371901,0.933058,-0.854553,1.386954,-1.615016,0.733215,-0.122736,0.616891,-0.331205,0.399879,-0.200578,0.502152,-0.156058,108.903625,100.750809,2.160831,-0.102719,2.157677,-7.472989,59.5648,0.233791,-0.016176,0.03952,-0.027078,24.949509,0.00095,0.002259,0.000624,0.000033,18.477262,0.001936,-0.000005,-0.000001,0,9.110371,-0.00004,0,0,0,173.467697,181.026321,168.473679,1734.677002,4.933899,172.578949,'class 2'
165,177.552628,177.552628,177.552628,-0.20103,-1.260039,-0.722618,-1.438117,-0.734534,-1.698562,0.0103,-0.405253,-0.014206,-0.886404,0.227066,-1.141322,0.308328,-1.75296,2.202322,-1.876971,0.325521,-1.272459,2.093624,-1.500077,0.211059,-1.943811,1.218563,-1.849015,-0.086612,-1.611979,1.580485,-1.596854,-0.049831,-0.981124,0.325196,-0.18185,-0.081768,-0.800344,0.315688,-0.177487,-0.157556,-1.393702,0.41402,-1.666991,-0.169297,-1.411157,0.316552,-1.199204,36.055511,38.282768,0.402783,1.109057,-4.072978,-1.858675,49.372059,0.223246,0.170166,0.07464,0.07176,49.722866,-0.016641,0.00153,-0.000429,0.000074,25.013704,0.000961,-0.000132,0.000005,0,4.081532,-0.000128,0,0,0,160.745758,178.555557,145,1607.457642,13.238031,158.907898,'class 2'
